trial_id,task,agent,run,prompt,api,input tokens,output,cost (usd),time,grader_count,benchmark_score,benchmark_not_applicable,percent_no_errors,percent_no_minor_errors
Morse-Smale segmentation_claude_run_1_prompt_2_api,Morse-Smale segmentation extraction,claude,1,2,True,448823,3788,0.27590715,60.4277,1,10,False,0.0,0.0
Morse-Smale segmentation_claude_run_2_prompt_2_api,Morse-Smale segmentation extraction,claude,2,2,True,404300,3624,0.2611428,43.1657,1,10,False,100.0,100.0
Morse-Smale segmentation_claude_run_3_prompt_2_api,Morse-Smale segmentation extraction,claude,3,2,True,363676,3800,0.25524030000000003,43.1762,1,10,False,0.0,0.0
Morse-Smale segmentation_codex_run_0_prompt_2_api,Morse-Smale segmentation extraction,codex,0,2,True,287275,3261,0.1649564,41.0945,1,10,False,100.0,100.0
Morse-Smale segmentation_codex_run_1_prompt_2_api,Morse-Smale segmentation extraction,codex,1,2,True,374874,2923,0.1988034,37.0917,1,10,False,100.0,100.0
Morse-Smale segmentation_codex_run_2_prompt_2_api,Morse-Smale segmentation extraction,codex,2,2,True,271959,2975,0.1532772,39.8602,1,10,False,100.0,100.0
Morse-Smale segmentation_codex_run_3_prompt_2_api,Morse-Smale segmentation extraction,codex,3,2,True,309798,2150,0.16001520000000002,224.758,1,10,False,100.0,100.0
persistence_diagram_claude_run_0_prompt_0,Persistence diagram extraction,claude,0,0,False,777371,8488,0.43645955,110.787,1,6,False,0.0,0.0
persistence_diagram_claude_run_1_prompt_0,Persistence diagram extraction,claude,1,0,False,543857,5821,0.33773075,82.027,1,6,False,0.0,0.0
persistence_diagram_claude_run_2_prompt_0,Persistence diagram extraction,claude,2,0,False,750093,6982,0.47178605,93.9808,1,6,False,0.0,0.0
persistence_diagram_claude_run_3_prompt_0,Persistence diagram extraction,claude,3,0,False,1204045,12718,0.7587312500000001,156.497,1,6,False,0.0,0.0
persistence_diagram_codex_run_0_prompt_0,Persistence diagram extraction,codex,0,0,False,429189,5031,0.2231652,64.6751,1,6,False,0.0,0.0
persistence_diagram_codex_run_1_prompt_0,Persistence diagram extraction,codex,1,0,False,355811,4723,0.1863022,61.2678,1,6,False,0.0,0.0
persistence_diagram_codex_run_2_prompt_0,Persistence diagram extraction,codex,2,0,False,611314,5887,0.2704634,73.6262,1,6,False,0.0,0.0
persistence_diagram_codex_run_3_prompt_0,Persistence diagram extraction,codex,3,0,False,204919,2768,0.1318628,38.6895,1,6,False,0.0,0.0
persistence_diagram_claude_run_0_prompt_0_api,Persistence diagram extraction,claude,0,0,True,912249,3225,0.44910644999999993,59.9002,1,10,False,100.0,100.0
persistence_diagram_claude_run_1_prompt_0_api,Persistence diagram extraction,claude,1,0,True,1145723,7328,0.6344658,108.434,1,10,False,100.0,100.0
persistence_diagram_claude_run_2_prompt_0_api,Persistence diagram extraction,claude,2,0,True,675101,5190,0.48805079999999995,67.3354,1,10,False,100.0,100.0
persistence_diagram_claude_run_3_prompt_0_api,Persistence diagram extraction,claude,3,0,True,773908,4898,0.42644879999999996,67.1627,1,10,False,100.0,100.0
persistence_diagram_codex_run_0_prompt_0_api,Persistence diagram extraction,codex,0,0,True,585501,4137,0.262731,51.3483,1,10,False,100.0,100.0
persistence_diagram_codex_run_1_prompt_0_api,Persistence diagram extraction,codex,1,0,True,355441,3940,0.1979138,39.078,1,10,False,100.0,100.0
persistence_diagram_codex_run_2_prompt_0_api,Persistence diagram extraction,codex,2,0,True,292776,3647,0.1739862,41.0726,1,10,False,100.0,100.0
persistence_diagram_codex_run_3_prompt_0_api,Persistence diagram extraction,codex,3,0,True,406384,3917,0.2006498,80.0902,1,10,False,100.0,100.0
persistence_diagram_claude_run_0_prompt_1,Persistence diagram extraction,claude,0,1,False,953437,6443,0.496026,94.0411,1,6,False,0.0,0.0
persistence_diagram_claude_run_1_prompt_1,Persistence diagram extraction,claude,1,1,False,814003,7792,0.51453075,97.4703,1,10,False,0.0,0.0
persistence_diagram_claude_run_2_prompt_1,Persistence diagram extraction,claude,2,1,False,3020015,13959,1.3385115,3051.63,1,6,False,0.0,0.0
persistence_diagram_claude_run_3_prompt_1,Persistence diagram extraction,claude,3,1,False,663494,6655,0.3716625,94.8668,1,6,False,0.0,0.0
persistence_diagram_codex_run_0_prompt_1,Persistence diagram extraction,codex,0,1,False,768170,4887,0.308938,70.9083,1,6,False,0.0,0.0
persistence_diagram_codex_run_1_prompt_1,Persistence diagram extraction,codex,1,1,False,395792,4158,0.1982068,53.4917,1,6,False,0.0,0.0
persistence_diagram_codex_run_2_prompt_1,Persistence diagram extraction,codex,2,1,False,779458,5373,0.30113,80.6133,1,6,False,0.0,0.0
persistence_diagram_codex_run_3_prompt_1,Persistence diagram extraction,codex,3,1,False,531613,5589,0.2532044,77.3763,1,7,False,0.0,0.0
persistence_diagram_claude_run_0_prompt_1_api,Persistence diagram extraction,claude,0,1,True,822085,5300,0.4271096999999999,76.6002,1,10,False,100.0,100.0
persistence_diagram_claude_run_1_prompt_1_api,Persistence diagram extraction,claude,1,1,True,984165,5298,0.5120376,76.259,1,10,False,100.0,100.0
persistence_diagram_claude_run_2_prompt_1_api,Persistence diagram extraction,claude,2,1,True,991249,5886,0.49273710000000004,80.5157,1,10,False,100.0,100.0
persistence_diagram_claude_run_3_prompt_1_api,Persistence diagram extraction,claude,3,1,True,502613,4262,0.29366505000000004,52.3572,1,10,False,100.0,100.0
persistence_diagram_codex_run_0_prompt_1_api,Persistence diagram extraction,codex,0,1,True,304668,3030,0.16359479999999998,36.4819,1,10,False,100.0,100.0
persistence_diagram_codex_run_1_prompt_1_api,Persistence diagram extraction,codex,1,1,True,388039,3159,0.188711,37.9986,1,10,False,100.0,100.0
persistence_diagram_codex_run_2_prompt_1_api,Persistence diagram extraction,codex,2,1,True,420736,2748,0.207449,34.6901,1,10,False,100.0,100.0
persistence_diagram_codex_run_3_prompt_1_api,Persistence diagram extraction,codex,3,1,True,470796,2545,0.21226740000000002,37.2472,1,10,False,100.0,100.0
persistence_diagram_claude_run_0_prompt_2,Persistence diagram extraction,claude,0,2,False,870487,9161,0.46801904999999994,132.855,1,6,False,0.0,0.0
persistence_diagram_claude_run_1_prompt_2,Persistence diagram extraction,claude,1,2,False,837647,6286,0.43360604999999997,90.7968,1,6,False,0.0,0.0
persistence_diagram_claude_run_2_prompt_2,Persistence diagram extraction,claude,2,2,False,1329121,9766,0.7038918,148.052,1,7,False,0.0,0.0
persistence_diagram_claude_run_3_prompt_2,Persistence diagram extraction,claude,3,2,False,935628,7562,0.5127507,106.595,1,6,False,0.0,0.0
persistence_diagram_codex_run_0_prompt_2,Persistence diagram extraction,codex,0,2,False,535537,4867,0.2367878,65.3609,1,6,False,0.0,0.0
persistence_diagram_codex_run_1_prompt_2,Persistence diagram extraction,codex,1,2,False,448137,4242,0.2438766,51.3881,1,7,False,0.0,0.0
persistence_diagram_codex_run_2_prompt_2,Persistence diagram extraction,codex,2,2,False,650840,4745,0.2652532,66.7879,1,6,False,0.0,0.0
persistence_diagram_codex_run_3_prompt_2,Persistence diagram extraction,codex,3,2,False,407825,3401,0.1914898,43.7223,1,7,False,0.0,0.0
persistence_diagram_claude_run_0_prompt_2_api,Persistence diagram extraction,claude,0,2,True,1347198,4553,0.6373788,81.853,1,10,False,100.0,100.0
persistence_diagram_claude_run_1_prompt_2_api,Persistence diagram extraction,claude,1,2,True,812618,5637,0.45635535000000005,79.4437,1,10,False,100.0,100.0
persistence_diagram_claude_run_2_prompt_2_api,Persistence diagram extraction,claude,2,2,True,1033672,6610,0.5555436,95.2842,1,10,False,100.0,100.0
persistence_diagram_claude_run_3_prompt_2_api,Persistence diagram extraction,claude,3,2,True,469209,4132,0.34600185,51.5031,1,10,False,100.0,100.0
persistence_diagram_codex_run_0_prompt_2_api,Persistence diagram extraction,codex,0,2,True,325923,3025,0.1741722,33.9573,1,10,False,100.0,100.0
persistence_diagram_codex_run_1_prompt_2_api,Persistence diagram extraction,codex,1,2,True,349076,2986,0.1738006,44.3668,1,10,False,100.0,100.0
persistence_diagram_codex_run_2_prompt_2_api,Persistence diagram extraction,codex,2,2,True,302882,2897,0.1840048,35.1247,1,10,False,100.0,100.0
persistence_diagram_codex_run_3_prompt_2_api,Persistence diagram extraction,codex,3,2,True,508038,3152,0.24770340000000002,40.8216,1,10,False,100.0,100.0
scalar_critical_point_tracking_claude_run_0_prompt_0,Scalar field critical point tracking,claude,0,0,False,6005302,38010,2.8215637499999997,809.92,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_1_prompt_0,Scalar field critical point tracking,claude,1,0,False,5698146,29826,2.5429343500000003,465.719,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_2_prompt_0,Scalar field critical point tracking,claude,2,0,False,5179735,27661,2.34136075,497.088,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_3_prompt_0,Scalar field critical point tracking,claude,3,0,False,5065316,21705,2.2555759500000003,541.597,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_0_prompt_0,Scalar field critical point tracking,codex,0,0,False,1341995,6864,0.4870162,100.382,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_1_prompt_0,Scalar field critical point tracking,codex,1,0,False,1421418,6204,0.5178786000000001,99.9797,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_2_prompt_0,Scalar field critical point tracking,codex,2,0,False,742491,7478,0.3295428,154.617,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_3_prompt_0,Scalar field critical point tracking,codex,3,0,False,672513,5715,0.2867052,77.2955,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_0_prompt_0_api,Scalar field critical point tracking,claude,0,0,True,296091,3448,0.19908264999999997,344.026,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_1_prompt_0_api,Scalar field critical point tracking,claude,1,0,True,442260,4159,0.29227175,69.6026,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_2_prompt_0_api,Scalar field critical point tracking,claude,2,0,True,712389,5146,0.3852169000000001,505.703,1,,True,100.0,100.0
scalar_critical_point_tracking_claude_run_3_prompt_0_api,Scalar field critical point tracking,claude,3,0,True,511839,4084,0.28657645,182.288,1,,True,100.0,100.0
scalar_critical_point_tracking_codex_run_0_prompt_0_api,Scalar field critical point tracking,codex,0,0,True,867978,4272,0.361854,101.231,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_1_prompt_0_api,Scalar field critical point tracking,codex,1,0,True,676331,3761,0.305743,87.5194,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_2_prompt_0_api,Scalar field critical point tracking,codex,2,0,True,1326636,4723,0.5133468,103.899,1,,True,100.0,100.0
scalar_critical_point_tracking_codex_run_3_prompt_0_api,Scalar field critical point tracking,codex,3,0,True,1487749,3607,0.5024234000000001,144.009,1,,True,100.0,100.0
scalar_critical_point_tracking_claude_run_0_prompt_1,Scalar field critical point tracking,claude,0,1,False,9468403,37112,4.05554835,552.827,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_1_prompt_1,Scalar field critical point tracking,claude,1,1,False,1588481,10300,0.8446673,361.189,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_2_prompt_1,Scalar field critical point tracking,claude,2,1,False,5397260,28782,2.4559515499999995,1063.75,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_3_prompt_1,Scalar field critical point tracking,claude,3,1,False,3859460,25506,1.8777200499999998,366.421,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_0_prompt_1,Scalar field critical point tracking,codex,0,1,False,224717,4645,0.1479676,64.0264,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_1_prompt_1,Scalar field critical point tracking,codex,1,1,False,994462,6924,0.40652059999999995,127.175,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_2_prompt_1,Scalar field critical point tracking,codex,2,1,False,384823,5441,0.1960982,134.414,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_3_prompt_1,Scalar field critical point tracking,codex,3,1,False,834648,7463,0.34789680000000006,96.7238,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_0_prompt_1_api,Scalar field critical point tracking,claude,0,1,True,604462,5522,0.35710335,89.126,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_1_prompt_1_api,Scalar field critical point tracking,claude,1,1,True,451143,4931,0.29623534999999995,70.252,1,,True,100.0,100.0
scalar_critical_point_tracking_claude_run_2_prompt_1_api,Scalar field critical point tracking,claude,2,1,True,1018784,7823,0.5361509999999999,185.12,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_3_prompt_1_api,Scalar field critical point tracking,claude,3,1,True,786393,5585,0.4276755,194.841,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_0_prompt_1_api,Scalar field critical point tracking,codex,0,1,True,1232537,4048,0.446287,118.163,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_1_prompt_1_api,Scalar field critical point tracking,codex,1,1,True,817675,3301,0.334682,80.448,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_2_prompt_1_api,Scalar field critical point tracking,codex,2,1,True,580460,2996,0.262762,57.1573,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_3_prompt_1_api,Scalar field critical point tracking,codex,3,1,True,303539,3342,0.183763,51.4794,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_0_prompt_2,Scalar field critical point tracking,claude,0,2,False,2364787,18689,1.1898094,370.952,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_1_prompt_2,Scalar field critical point tracking,claude,1,2,False,6612824,32690,2.922419799999999,511.119,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_2_prompt_2,Scalar field critical point tracking,claude,2,2,False,7396105,31496,3.2252834500000005,783.913,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_3_prompt_2,Scalar field critical point tracking,claude,3,2,False,11285211,47448,4.7209675,662.819,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_0_prompt_2,Scalar field critical point tracking,codex,0,2,False,694925,5700,0.31261479999999997,82.7994,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_1_prompt_2,Scalar field critical point tracking,codex,1,2,False,1306587,6314,0.5130228,97.5814,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_2_prompt_2,Scalar field critical point tracking,codex,2,2,False,522556,7420,0.2417552,149.788,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_3_prompt_2,Scalar field critical point tracking,codex,3,2,False,781094,4921,0.32792920000000003,61.8655,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_0_prompt_2_api,Scalar field critical point tracking,claude,0,2,True,1193573,5613,0.5346376,236.234,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_1_prompt_2_api,Scalar field critical point tracking,claude,1,2,True,463118,4847,0.30713365,81.8694,1,,True,0.0,0.0
scalar_critical_point_tracking_claude_run_2_prompt_2_api,Scalar field critical point tracking,claude,2,2,True,638679,4807,0.36109494999999997,215.173,1,,True,100.0,100.0
scalar_critical_point_tracking_claude_run_3_prompt_2_api,Scalar field critical point tracking,claude,3,2,True,593712,4228,0.32062105,370.845,1,,True,100.0,100.0
scalar_critical_point_tracking_codex_run_0_prompt_2_api,Scalar field critical point tracking,codex,0,2,True,484589,3081,0.26496759999999997,46.4422,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_1_prompt_2_api,Scalar field critical point tracking,codex,1,2,True,512073,3032,0.2816862,39.952,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_2_prompt_2_api,Scalar field critical point tracking,codex,2,2,True,1038027,3885,0.395997,94.0141,1,,True,0.0,0.0
scalar_critical_point_tracking_codex_run_3_prompt_2_api,Scalar field critical point tracking,codex,3,2,True,760133,3721,0.3415444,104.76,1,,True,0.0,0.0
hyperLIC_claude_run_0_prompt_0,Symmetric Tensor field visualization,claude,0,0,False,889107,14121,0.5674383,180.931,1,8,False,0.0,0.0
hyperLIC_claude_run_1_prompt_0,Symmetric Tensor field visualization,claude,1,0,False,2719537,20544,1.2905237000000003,298.241,1,8,False,0.0,0.0
hyperLIC_claude_run_2_prompt_0,Symmetric Tensor field visualization,claude,2,0,False,3876369,32709,1.8803690999999996,482.961,1,7,False,0.0,100.0
hyperLIC_claude_run_3_prompt_0,Symmetric Tensor field visualization,claude,3,0,False,643274,11834,0.47571585,156.547,1,8,False,0.0,0.0
hyperLIC_codex_run_0_prompt_0,Symmetric Tensor field visualization,codex,0,0,False,206632,3943,0.1258016,48.4213,1,8,False,0.0,0.0
hyperLIC_codex_run_1_prompt_0,Symmetric Tensor field visualization,codex,1,0,False,277657,5358,0.1839272,68.7115,1,9,False,0.0,0.0
hyperLIC_codex_run_2_prompt_0,Symmetric Tensor field visualization,codex,2,0,False,183600,3618,0.113535,42.406,1,8,False,0.0,0.0
hyperLIC_codex_run_3_prompt_0,Symmetric Tensor field visualization,codex,3,0,False,452615,4768,0.2168842,51.5848,1,9,False,0.0,0.0
hyperLIC_claude_run_0_prompt_0_api,Symmetric Tensor field visualization,claude,0,0,True,677622,4644,0.37382624999999997,91.4912,1,10,False,100.0,100.0
hyperLIC_claude_run_1_prompt_0_api,Symmetric Tensor field visualization,claude,1,0,True,429615,3707,0.29092545,253.352,1,10,False,100.0,100.0
hyperLIC_claude_run_2_prompt_0_api,Symmetric Tensor field visualization,claude,2,0,True,728586,4333,0.38542875,82.6184,1,10,False,100.0,100.0
hyperLIC_claude_run_3_prompt_0_api,Symmetric Tensor field visualization,claude,3,0,True,524760,3890,0.3238773,60.1467,1,10,False,100.0,100.0
hyperLIC_codex_run_0_prompt_0_api,Symmetric Tensor field visualization,codex,0,0,True,324617,1664,0.1664422,31.1259,1,10,False,100.0,100.0
hyperLIC_codex_run_1_prompt_0_api,Symmetric Tensor field visualization,codex,1,0,True,364769,2782,0.179614,40.8974,1,10,False,100.0,100.0
hyperLIC_codex_run_2_prompt_0_api,Symmetric Tensor field visualization,codex,2,0,True,275164,2980,0.1549646,41.141,1,10,False,100.0,100.0
hyperLIC_codex_run_3_prompt_0_api,Symmetric Tensor field visualization,codex,3,0,True,303793,2749,0.1696472,44.4445,1,10,False,100.0,100.0
hyperLIC_claude_run_0_prompt_1,Symmetric Tensor field visualization,claude,0,1,False,863640,10213,0.49888885,149.193,1,7,False,0.0,0.0
hyperLIC_claude_run_1_prompt_1,Symmetric Tensor field visualization,claude,1,1,False,1144552,14999,0.9557654499999999,203.277,1,9,False,0.0,0.0
hyperLIC_claude_run_2_prompt_1,Symmetric Tensor field visualization,claude,2,1,False,580082,9048,0.37007680000000004,121.689,1,3,False,0.0,100.0
hyperLIC_claude_run_3_prompt_1,Symmetric Tensor field visualization,claude,3,1,False,1668191,18428,1.0613218000000002,259.996,1,6,False,0.0,0.0
hyperLIC_codex_run_0_prompt_1,Symmetric Tensor field visualization,codex,0,1,False,387635,4064,0.1974166,55.9375,1,10,False,0.0,0.0
hyperLIC_codex_run_1_prompt_1,Symmetric Tensor field visualization,codex,1,1,False,206007,3186,0.1300584,53.5519,1,8,False,0.0,100.0
hyperLIC_codex_run_2_prompt_1,Symmetric Tensor field visualization,codex,2,1,False,442192,5537,0.211307,76.2326,1,8,False,0.0,0.0
hyperLIC_codex_run_3_prompt_1,Symmetric Tensor field visualization,codex,3,1,False,331607,3885,0.1624054,51.9085,1,9,False,0.0,0.0
hyperLIC_claude_run_0_prompt_1_api,Symmetric Tensor field visualization,claude,0,1,True,364618,3641,0.2511136,51.581,1,10,False,100.0,100.0
hyperLIC_claude_run_1_prompt_1_api,Symmetric Tensor field visualization,claude,1,1,True,433245,3642,0.29154339999999995,70.2008,1,10,False,100.0,100.0
hyperLIC_claude_run_2_prompt_1_api,Symmetric Tensor field visualization,claude,2,1,True,408999,3800,0.27238694999999996,58.539,1,10,False,100.0,100.0
hyperLIC_claude_run_3_prompt_1_api,Symmetric Tensor field visualization,claude,3,1,True,404926,3575,0.2658239,49.8747,1,10,False,100.0,100.0
hyperLIC_codex_run_0_prompt_1_api,Symmetric Tensor field visualization,codex,0,1,True,297456,1802,0.1489428,38.1423,1,10,False,100.0,100.0
hyperLIC_codex_run_1_prompt_1_api,Symmetric Tensor field visualization,codex,1,1,True,235772,2469,0.13145379999999998,47.4462,1,10,False,100.0,100.0
hyperLIC_codex_run_2_prompt_1_api,Symmetric Tensor field visualization,codex,2,1,True,563660,4532,0.2463142,87.9788,1,10,False,100.0,100.0
hyperLIC_codex_run_3_prompt_1_api,Symmetric Tensor field visualization,codex,3,1,True,213311,2565,0.127849,38.8093,1,10,False,100.0,100.0
hyperLIC_claude_run_0_prompt_2,Symmetric Tensor field visualization,claude,0,2,False,742614,10463,0.49250995000000003,129.781,1,8,False,0.0,100.0
hyperLIC_claude_run_1_prompt_2,Symmetric Tensor field visualization,claude,1,2,False,754324,10764,0.47646389999999994,137.117,1,8,False,0.0,100.0
hyperLIC_claude_run_2_prompt_2,Symmetric Tensor field visualization,claude,2,2,False,830201,11090,0.5184824,250.143,1,9,False,0.0,100.0
hyperLIC_claude_run_3_prompt_2,Symmetric Tensor field visualization,claude,3,2,False,667609,12152,0.4716327,149.034,1,7,False,0.0,100.0
hyperLIC_codex_run_0_prompt_2,Symmetric Tensor field visualization,codex,0,2,False,446335,5044,0.2144204,66.3824,1,10,False,100.0,100.0
hyperLIC_codex_run_1_prompt_2,Symmetric Tensor field visualization,codex,1,2,False,119150,3362,0.11111439999999999,51.4934,1,8,False,0.0,100.0
hyperLIC_codex_run_2_prompt_2,Symmetric Tensor field visualization,codex,2,2,False,358411,6143,0.2050952,69.9535,1,8,False,0.0,100.0
hyperLIC_codex_run_3_prompt_2,Symmetric Tensor field visualization,codex,3,2,False,267852,4487,0.160248,50.0384,1,4,False,0.0,0.0
hyperLIC_claude_run_0_prompt_2_api,Symmetric Tensor field visualization,claude,0,2,True,592447,3920,0.33169399999999993,73.9233,1,10,False,100.0,100.0
hyperLIC_claude_run_1_prompt_2_api,Symmetric Tensor field visualization,claude,1,2,True,431648,3548,0.28889460000000006,55.9122,1,10,False,100.0,100.0
hyperLIC_claude_run_2_prompt_2_api,Symmetric Tensor field visualization,claude,2,2,True,466693,3661,0.29811115000000005,56.8214,1,10,False,100.0,100.0
hyperLIC_claude_run_3_prompt_2_api,Symmetric Tensor field visualization,claude,3,2,True,542735,3819,0.31481839999999994,61.2722,1,10,False,100.0,100.0
hyperLIC_codex_run_0_prompt_2_api,Symmetric Tensor field visualization,codex,0,2,True,397604,2671,0.2087314,38.9683,1,10,False,100.0,100.0
hyperLIC_codex_run_1_prompt_2_api,Symmetric Tensor field visualization,codex,1,2,True,674100,3968,0.2897826,69.3258,1,10,False,100.0,100.0
hyperLIC_codex_run_2_prompt_2_api,Symmetric Tensor field visualization,codex,2,2,True,333743,2028,0.16074639999999998,36.7166,1,10,False,100.0,100.0
hyperLIC_codex_run_3_prompt_2_api,Symmetric Tensor field visualization,codex,3,2,True,249123,2348,0.13919520000000002,290.373,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_0_prompt_0,Vector field critical point tracking,claude,0,0,False,387754,8928,0.30805305000000005,107.603,1,5,False,0.0,0.0
vector_critical_point_tracking_claude_run_1_prompt_0,Vector field critical point tracking,claude,1,0,False,1157924,17591,0.7409448499999999,221.455,1,3,False,0.0,0.0
vector_critical_point_tracking_claude_run_2_prompt_0,Vector field critical point tracking,claude,2,0,False,381488,8220,0.3949524,101.693,1,5,False,0.0,0.0
vector_critical_point_tracking_claude_run_3_prompt_0,Vector field critical point tracking,claude,3,0,False,528349,12391,0.42490184999999997,141.553,1,5,False,0.0,0.0
vector_critical_point_tracking_codex_run_0_prompt_0,Vector field critical point tracking,codex,0,0,False,460198,6812,0.24226640000000002,89.9997,1,10,False,0.0,0.0
vector_critical_point_tracking_codex_run_1_prompt_0,Vector field critical point tracking,codex,1,0,False,264973,4327,0.1504532,68.2497,1,10,False,0.0,0.0
vector_critical_point_tracking_codex_run_2_prompt_0,Vector field critical point tracking,codex,2,0,False,440160,4522,0.2131458,64.0112,1,10,False,0.0,0.0
vector_critical_point_tracking_codex_run_3_prompt_0,Vector field critical point tracking,codex,3,0,False,187303,3526,0.1287938,47.2176,1,5,False,0.0,0.0
vector_critical_point_tracking_claude_run_0_prompt_0_api,Vector field critical point tracking,claude,0,0,True,614585,5252,0.3669138,99.5721,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_1_prompt_0_api,Vector field critical point tracking,claude,1,0,True,568915,4857,0.35281964999999993,76.9842,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_2_prompt_0_api,Vector field critical point tracking,claude,2,0,True,490497,4534,0.39507329999999996,67.5559,1,10,False,0.0,0.0
vector_critical_point_tracking_claude_run_3_prompt_0_api,Vector field critical point tracking,claude,3,0,True,405333,4473,0.2686128,70.0191,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_0_prompt_0_api,Vector field critical point tracking,codex,0,0,True,463640,3230,0.2342968,58.3841,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_1_prompt_0_api,Vector field critical point tracking,codex,1,0,True,484514,3046,0.22783420000000001,52.5216,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_2_prompt_0_api,Vector field critical point tracking,codex,2,0,True,298586,2516,0.15819039999999998,35.1072,1,10,False,0.0,0.0
vector_critical_point_tracking_codex_run_3_prompt_0_api,Vector field critical point tracking,codex,3,0,True,280660,2720,0.14892439999999998,47.3112,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_0_prompt_1,Vector field critical point tracking,claude,0,1,False,766284,15409,0.5523214999999999,201.728,1,5,False,0.0,0.0
vector_critical_point_tracking_claude_run_1_prompt_1,Vector field critical point tracking,claude,1,1,False,713704,13775,0.5033032499999999,180.929,1,10,False,0.0,0.0
vector_critical_point_tracking_claude_run_2_prompt_1,Vector field critical point tracking,claude,2,1,False,735254,15991,0.5589867500000001,185.36,1,5,False,0.0,0.0
vector_critical_point_tracking_claude_run_3_prompt_1,Vector field critical point tracking,claude,3,1,False,1204150,13921,0.6765086000000002,203.019,1,5,False,0.0,0.0
vector_critical_point_tracking_codex_run_0_prompt_1,Vector field critical point tracking,codex,0,1,False,447966,8975,0.24790740000000003,130.188,1,5,False,0.0,0.0
vector_critical_point_tracking_codex_run_1_prompt_1,Vector field critical point tracking,codex,1,1,False,569646,7115,0.2506794,126.261,1,5,False,0.0,0.0
vector_critical_point_tracking_codex_run_2_prompt_1,Vector field critical point tracking,codex,2,1,False,456373,5201,0.2150792,84.2153,1,4,False,0.0,0.0
vector_critical_point_tracking_codex_run_3_prompt_1,Vector field critical point tracking,codex,3,1,False,417866,5541,0.2082034,83.4949,1,5,False,0.0,0.0
vector_critical_point_tracking_claude_run_0_prompt_1_api,Vector field critical point tracking,claude,0,1,True,404226,4361,0.26340214999999995,63.8655,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_1_prompt_1_api,Vector field critical point tracking,claude,1,1,True,421015,3970,0.28061044999999996,52.6395,1,10,False,0.0,0.0
vector_critical_point_tracking_claude_run_2_prompt_1_api,Vector field critical point tracking,claude,2,1,True,529623,4832,0.36154595,92.3807,1,10,False,100.0,100.0
vector_critical_point_tracking_claude_run_3_prompt_1_api,Vector field critical point tracking,claude,3,1,True,603822,4526,0.3524288,76.7053,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_0_prompt_1_api,Vector field critical point tracking,codex,0,1,True,612175,3499,0.26461640000000003,62.6966,1,10,False,100.0,100.0
vector_critical_point_tracking_codex_run_1_prompt_1_api,Vector field critical point tracking,codex,1,1,True,414285,3277,0.2343138,49.062,1,10,False,100.0,100.0
